pos,test_idx,difficulty,category,exec_success_runtime,pred_sql,gold_sql
307,464,,wrong_column,True,SELECT Students.student_details FROM Students JOIN Behaviour_Monitoring ON Students.student_id = Behaviour_Monitoring.student_id WHERE Behaviour_Monitoring.behaviour_monitoring_details = ( SELECT Beha,select t1.bio_data from students as t1 join behaviour_monitoring as t2 on t1.student_id  =  t2.student_id where t2.behaviour_monitoring_details in ( select behaviour_monitoring_details from behaviour_
308,467,,extra_clause,True,"SELECT COUNT(DISTINCT Students.student_id) AS number, Ref_Event_Types.event_type_description AS type, Student_Events.event_type_code AS description FROM Student_Events JOIN Students ON Student_Events.","SELECT count(*) ,  T2.event_type_code ,  T3.event_type_description FROM Students AS T1 JOIN Student_Events AS T2 ON T1.student_id  =  T2.student_id JOIN Ref_Event_Types AS T3 ON T2.event_type_code  = "
309,468,,extra_clause,True,"SELECT COUNT(DISTINCT Students.student_id) as num_students, Ref_Event_Types.event_type_code, Ref_Event_Types.event_type_description FROM Students JOIN Student_Events ON Students.student_id = Student_E","SELECT count(*) ,  T2.event_type_code ,  T3.event_type_description FROM Students AS T1 JOIN Student_Events AS T2 ON T1.student_id  =  T2.student_id JOIN Ref_Event_Types AS T3 ON T2.event_type_code  = "
310,471,,wrong_table,True,SELECT COUNT(DISTINCT Student_Loans.student_id) FROM Student_Loans JOIN Students_Addresses ON Student_Loans.student_id = Students_Addresses.student_id WHERE Students_Addresses.student_address_id NOT I,SELECT count(DISTINCT T1.teacher_id) FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id WHERE T2.student_id NOT IN ( SELECT student_id FROM Achievements )
311,472,,wrong_table,True,SELECT COUNT(DISTINCT Students.student_id) FROM Students JOIN Student_Loans ON Students.student_id = Student_Loans.student_id JOIN Teachers ON Student_Loans.student_id = Students.student_id JOIN Class,SELECT count(DISTINCT T1.teacher_id) FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id WHERE T2.student_id NOT IN ( SELECT student_id FROM Achievements )
312,489,,wrong_table,True,"SELECT detention_summary, COUNT(*) as count FROM Detention GROUP BY detention_summary ORDER BY count ASC LIMIT 1","SELECT T1.detention_type_code ,  T2.detention_type_description FROM Detention AS T1 JOIN Ref_Detention_Type AS T2 ON T1.detention_type_code  =  T2.detention_type_code GROUP BY T1.detention_type_code O"
313,490,,wrong_table,True,"SELECT detention_summary, COUNT(*) as count FROM Detention GROUP BY detention_summary ORDER BY count ASC LIMIT 1","SELECT T1.detention_type_code ,  T2.detention_type_description FROM Detention AS T1 JOIN Ref_Detention_Type AS T2 ON T1.detention_type_code  =  T2.detention_type_code GROUP BY T1.detention_type_code O"
314,491,,wrong_column,True,"SELECT Students.bio_data, Student_Loans.other_details FROM Students JOIN Student_Loans ON Students.student_id = Student_Loans.student_id WHERE Student_Loans.amount_of_loan > (SELECT AVG(amount_of_loan","SELECT T1.bio_data ,  T1.student_details FROM Students AS T1 JOIN Student_Loans AS T2 ON T1.student_id  =  T2.student_id WHERE T2.amount_of_loan  >  ( SELECT avg(amount_of_loan) FROM Student_Loans )"
315,492,,wrong_column,True,"SELECT Students.student_id, Students.bio_data, Students.student_details, Student_Loans.student_loan_id, Student_Loans.date_of_loan, Student_Loans.amount_of_loan, Student_Loans.other_details FROM Stude","SELECT T1.bio_data ,  T1.student_details FROM Students AS T1 JOIN Student_Loans AS T2 ON T1.student_id  =  T2.student_id WHERE T2.amount_of_loan  >  ( SELECT avg(amount_of_loan) FROM Student_Loans )"
316,499,,missing_clause,True,SELECT DISTINCT Teachers.teacher_details FROM Teachers JOIN Classes ON Classes.teacher_id = Teachers.teacher_id JOIN Students ON Students.student_id = Classes.student_id JOIN Transcripts ON Transcript,SELECT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id JOIN Transcripts AS T3 ON T2.student_id  =  T3.student_id ORDER BY T3.date_of_transcript ASC LIMIT 1
317,500,,missing_clause,True,SELECT DISTINCT Teachers.teacher_details FROM Teachers JOIN Classes ON Teachers.teacher_id = Classes.teacher_id JOIN Students ON Classes.student_id = Students.student_id JOIN Transcripts ON Students.s,SELECT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id JOIN Transcripts AS T3 ON T2.student_id  =  T3.student_id ORDER BY T3.date_of_transcript ASC LIMIT 1
318,507,,wrong_table,True,"SELECT achievement_type_code, achievement_type_description FROM Ref_Achievement_Type WHERE achievement_type_code = (SELECT achievement_type_code FROM Achievements GROUP BY achievement_type_code ORDER ","SELECT T1.address_type_code ,  T2.address_type_description FROM Students_Addresses AS T1 JOIN Ref_Address_Types AS T2 WHERE T1.address_type_code  =  T2.address_type_code GROUP BY T1.address_type_code "
319,508,,wrong_table,True,"SELECT Addresses.address_id, Addresses.address_details FROM Addresses JOIN Students_Addresses ON Addresses.address_id = Students_Addresses.address_id GROUP BY Addresses.address_id, Addresses.address_d","SELECT T1.address_type_code ,  T2.address_type_description FROM Students_Addresses AS T1 JOIN Ref_Address_Types AS T2 WHERE T1.address_type_code  =  T2.address_type_code GROUP BY T1.address_type_code "
