pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,masked_sql,real_sql
267,182,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT v.Vehicle_ID, v.Model FROM vehicle v JOIN vehicle_driver vd ON v.Vehicle_ID = vd.Vehicle_ID JOIN driver d ON vd.Driver_ID = d.Driver_ID WHERE v.Vehicle_ID IN ( SELECT vd2.Vehicle_ID FROM vehicle_driver vd2 GROUP BY vd2.Vehicle_ID HAVING COUNT(DISTINCT vd2.Driver_ID) > 2 ) OR d.Name = 'Jeff Gordon'","SELECT DISTINCT v.Vehicle_ID, v.Model FROM vehicle v JOIN vehicle_driver vd ON v.Vehicle_ID = vd.Vehicle_ID JOIN driver d ON vd.Driver_ID = d.Driver_ID WHERE v.Vehicle_ID IN ( SELECT vd2.Vehicle_ID FROM vehicle_driver vd2 GROUP BY vd2.Vehicle_ID HAVING COUNT(DISTINCT vd2.Driver_ID) > 2 ) OR d.Name = 'Jeff Gordon'"
268,191,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM driver WHERE Driver_ID NOT IN (SELECT Driver_ID FROM vehicle_driver),SELECT COUNT(*) FROM driver WHERE Driver_ID NOT IN (SELECT Driver_ID FROM vehicle_driver)
269,192,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM driver WHERE Driver_ID NOT IN (SELECT Driver_ID FROM vehicle_driver),SELECT COUNT(*) FROM driver WHERE Driver_ID NOT IN (SELECT Driver_ID FROM vehicle_driver)
270,251,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_name FROM Products WHERE product_type_code = 'hardware' AND product_price > (SELECT AVG(product_price) FROM Products WHERE product_type_code = 'hardware'),SELECT product_name FROM Products WHERE product_type_code = 'hardware' AND product_price > (SELECT AVG(product_price) FROM Products WHERE product_type_code = 'hardware')
271,252,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_name FROM Products WHERE product_type_code = 'Hardware' AND product_price > (SELECT AVG(product_price) FROM Products WHERE product_type_code = 'Hardware'),SELECT product_name FROM Products WHERE product_type_code = 'Hardware' AND product_price > (SELECT AVG(product_price) FROM Products WHERE product_type_code = 'Hardware')
272,295,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT c.customer_id, c.customer_name, c.customer_phone, c.customer_email FROM Customers c WHERE c.customer_id = (SELECT customer_id FROM Customer_Orders GROUP BY customer_id ORDER BY count(*) DESC LIMIT 1)","SELECT c.customer_id, c.customer_name, c.customer_phone, c.customer_email FROM Customers c WHERE c.customer_id = (SELECT customer_id FROM Customer_Orders GROUP BY customer_id ORDER BY count(*) DESC LIMIT 1)"
273,296,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT t1.customer_id, t1.customer_name, t1.customer_phone, t1.customer_email FROM Customers AS t1 JOIN Customer_Orders AS t2 ON t1.customer_id = t2.customer_id GROUP BY t1.customer_id ORDER BY count(*) DESC LIMIT 1","SELECT t1.customer_id, t1.customer_name, t1.customer_phone, t1.customer_email FROM Customers AS t1 JOIN Customer_Orders AS t2 ON t1.customer_id = t2.customer_id GROUP BY t1.customer_id ORDER BY count(*) DESC LIMIT 1"
274,301,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Customer_Orders),SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Customer_Orders)
275,302,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Customer_Orders),SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Customer_Orders)
276,313,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT co.order_date, co.order_id FROM Customer_Orders co JOIN Order_Items oi ON co.order_id = oi.order_id WHERE CAST(oi.order_quantity AS INTEGER) > 6 OR co.order_id IN ( SELECT order_id FROM Order_Items GROUP BY order_id HAVING COUNT(*) > 3 )","SELECT DISTINCT co.order_date, co.order_id FROM Customer_Orders co JOIN Order_Items oi ON co.order_id = oi.order_id WHERE CAST(oi.order_quantity AS INTEGER) > 6 OR co.order_id IN ( SELECT order_id FROM Order_Items GROUP BY order_id HAVING COUNT(*) > 3 )"
277,314,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT co.order_id, co.order_date FROM Customer_Orders co JOIN Order_Items oi ON co.order_id = oi.order_id WHERE CAST(oi.order_quantity AS INTEGER) > 6 OR co.order_id IN ( SELECT order_id FROM Order_Items GROUP BY order_id HAVING COUNT(*) > 3 )","SELECT DISTINCT co.order_id, co.order_date FROM Customer_Orders co JOIN Order_Items oi ON co.order_id = oi.order_id WHERE CAST(oi.order_quantity AS INTEGER) > 6 OR co.order_id IN ( SELECT order_id FROM Order_Items GROUP BY order_id HAVING COUNT(*) > 3 )"
278,337,region_building,region_building,,,False,0,True,,claude-haiku-4-5-20251001,SELECT t2.Capital FROM building AS t1 JOIN region AS t2 ON t1.Region_ID = t2.Region_ID GROUP BY t1.Region_ID ORDER BY count(*) DESC LIMIT 1,SELECT t2.Capital FROM building AS t1 JOIN region AS t2 ON t1.Region_ID = t2.Region_ID GROUP BY t1.Region_ID ORDER BY count(*) DESC LIMIT 1
279,338,region_building,region_building,,,False,0,True,,claude-haiku-4-5-20251001,SELECT r.Capital FROM region AS r JOIN building AS b ON r.Region_ID = b.Region_ID GROUP BY r.Region_ID ORDER BY COUNT(b.Building_ID) DESC LIMIT 1,SELECT r.Capital FROM region AS r JOIN building AS b ON r.Region_ID = b.Region_ID GROUP BY r.Region_ID ORDER BY COUNT(b.Building_ID) DESC LIMIT 1
280,365,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C.Customer_Details FROM Customers AS C JOIN Customers_and_Services AS CS ON C.Customer_ID = CS.Customer_ID GROUP BY C.Customer_ID ORDER BY COUNT(CS.Customers_and_Services_ID) DESC LIMIT 1,SELECT C.Customer_Details FROM Customers AS C JOIN Customers_and_Services AS CS ON C.Customer_ID = CS.Customer_ID GROUP BY C.Customer_ID ORDER BY COUNT(CS.Customers_and_Services_ID) DESC LIMIT 1
281,366,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT c.Customer_Details FROM Customers c JOIN Customers_and_Services cas ON c.Customer_ID = cas.Customer_ID GROUP BY c.Customer_ID ORDER BY COUNT(DISTINCT cas.Service_ID) DESC LIMIT 1,SELECT c.Customer_Details FROM Customers c JOIN Customers_and_Services cas ON c.Customer_ID = cas.Customer_ID GROUP BY c.Customer_ID ORDER BY COUNT(DISTINCT cas.Service_ID) DESC LIMIT 1
282,367,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.Customer_Details FROM Customers AS T1 JOIN Customers_and_Services AS T2 ON T1.Customer_ID = T2.Customer_ID GROUP BY T1.Customer_ID ORDER BY count(DISTINCT T2.Service_ID) DESC LIMIT 1,SELECT T1.Customer_Details FROM Customers AS T1 JOIN Customers_and_Services AS T2 ON T1.Customer_ID = T2.Customer_ID GROUP BY T1.Customer_ID ORDER BY count(DISTINCT T2.Service_ID) DESC LIMIT 1
283,368,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.Customer_Details FROM Customers AS T1 JOIN Customers_and_Services AS T2 ON T1.Customer_ID = T2.Customer_ID GROUP BY T1.Customer_ID ORDER BY COUNT(DISTINCT T2.Service_ID) DESC LIMIT 1,SELECT T1.Customer_Details FROM Customers AS T1 JOIN Customers_and_Services AS T2 ON T1.Customer_ID = T2.Customer_ID GROUP BY T1.Customer_ID ORDER BY COUNT(DISTINCT T2.Service_ID) DESC LIMIT 1
284,371,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT c.Customer_Details FROM Customers c JOIN Customers_and_Services cas ON c.Customer_ID = cas.Customer_ID JOIN Services s ON cas.Service_ID = s.Service_ID WHERE s.Service_ID = ( SELECT Service_ID FROM Customers_and_Services GROUP BY Service_ID ORDER BY COUNT(*) ASC LIMIT 1 ),SELECT DISTINCT c.Customer_Details FROM Customers c JOIN Customers_and_Services cas ON c.Customer_ID = cas.Customer_ID JOIN Services s ON cas.Service_ID = s.Service_ID WHERE s.Service_ID = ( SELECT Service_ID FROM Customers_and_Services GROUP BY Service_ID ORDER BY COUNT(*) ASC LIMIT 1 )
285,372,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT c.Customer_Details FROM Customers c JOIN Customers_and_Services cs ON c.Customer_ID = cs.Customer_ID JOIN Services s ON cs.Service_ID = s.Service_ID WHERE s.Service_ID = ( SELECT Service_ID FROM Customers_and_Services GROUP BY Service_ID ORDER BY COUNT(*) ASC LIMIT 1 ),SELECT DISTINCT c.Customer_Details FROM Customers c JOIN Customers_and_Services cs ON c.Customer_ID = cs.Customer_ID JOIN Services s ON cs.Service_ID = s.Service_ID WHERE s.Service_ID = ( SELECT Service_ID FROM Customers_and_Services GROUP BY Service_ID ORDER BY COUNT(*) ASC LIMIT 1 )
286,377,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT S.Service_Details FROM Services AS S WHERE S.Service_ID IN ( SELECT CS.Service_ID FROM Customers_and_Services AS CS JOIN Customers AS C ON CS.Customer_ID = C.Customer_ID WHERE C.Customer_Details LIKE '%Hardy Kutch%' ) OR S.Service_ID IN ( SELECT CI.Service_ID FROM Customer_Interactions AS CI WHERE CI.Status_Code = 'good' ),SELECT DISTINCT S.Service_Details FROM Services AS S WHERE S.Service_ID IN ( SELECT CS.Service_ID FROM Customers_and_Services AS CS JOIN Customers AS C ON CS.Customer_ID = C.Customer_ID WHERE C.Customer_Details LIKE '%Hardy Kutch%' ) OR S.Service_ID IN ( SELECT CI.Service_ID FROM Customer_Interactions AS CI WHERE CI.Status_Code = 'good' )
287,378,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT S.Service_Details FROM Services AS S WHERE S.Service_ID IN ( SELECT CS.Service_ID FROM Customers_and_Services AS CS JOIN Customers AS C ON CS.Customer_ID = C.Customer_ID WHERE C.Customer_Details LIKE '%Hardy Kutch%' ) OR S.Service_ID IN ( SELECT CI.Service_ID FROM Customer_Interactions AS CI WHERE CI.Status_Code = 'good' ),SELECT DISTINCT S.Service_Details FROM Services AS S WHERE S.Service_ID IN ( SELECT CS.Service_ID FROM Customers_and_Services AS CS JOIN Customers AS C ON CS.Customer_ID = C.Customer_ID WHERE C.Customer_Details LIKE '%Hardy Kutch%' ) OR S.Service_ID IN ( SELECT CI.Service_ID FROM Customer_Interactions AS CI WHERE CI.Status_Code = 'good' )
288,379,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT S.Service_Details FROM Services S JOIN Customer_Interactions CI ON S.Service_ID = CI.Service_ID JOIN Customers C ON CI.Customer_ID = C.Customer_ID WHERE C.Customer_Details LIKE '%Hardy Kutch%' AND CI.Status_Code = 'bad',SELECT DISTINCT S.Service_Details FROM Services S JOIN Customer_Interactions CI ON S.Service_ID = CI.Service_ID JOIN Customers C ON CI.Customer_ID = C.Customer_ID WHERE C.Customer_Details LIKE '%Hardy Kutch%' AND CI.Status_Code = 'bad'
289,380,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT s.Service_Details FROM Services s JOIN Customers_and_Services cs ON s.Service_ID = cs.Service_ID JOIN Customers c ON cs.Customer_ID = c.Customer_ID JOIN Customer_Interactions ci ON s.Service_ID = ci.Service_ID AND c.Customer_ID = ci.Customer_ID WHERE c.Customer_Details LIKE '%Hardy Kutch%' AND ci.Status_Code = 'bad',SELECT DISTINCT s.Service_Details FROM Services s JOIN Customers_and_Services cs ON s.Service_ID = cs.Service_ID JOIN Customers c ON cs.Customer_ID = c.Customer_ID JOIN Customer_Interactions ci ON s.Service_ID = ci.Service_ID AND c.Customer_ID = ci.Customer_ID WHERE c.Customer_Details LIKE '%Hardy Kutch%' AND ci.Status_Code = 'bad'
290,401,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT name, Type_of_powertrain, Annual_fuel_cost FROM Vehicles WHERE Model_year = 2013 OR Model_year = 2014","SELECT name, Type_of_powertrain, Annual_fuel_cost FROM Vehicles WHERE Model_year = 2013 OR Model_year = 2014"
291,402,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT name, Type_of_powertrain, Annual_fuel_cost FROM Vehicles WHERE Model_year IN (2013, 2014)","SELECT name, Type_of_powertrain, Annual_fuel_cost FROM Vehicles WHERE Model_year IN (2013, 2014)"
292,429,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT V.name, V.Model_year FROM Vehicles AS V JOIN Renting_history AS R ON V.id = R.vehicles_id GROUP BY V.id ORDER BY COUNT(R.id) DESC LIMIT 1","SELECT V.name, V.Model_year FROM Vehicles AS V JOIN Renting_history AS R ON V.id = R.vehicles_id GROUP BY V.id ORDER BY COUNT(R.id) DESC LIMIT 1"
293,430,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT v.name, v.Model_year FROM Vehicles v JOIN Renting_history rh ON v.id = rh.vehicles_id GROUP BY v.id ORDER BY COUNT(*) DESC LIMIT 1","SELECT v.name, v.Model_year FROM Vehicles v JOIN Renting_history rh ON v.id = rh.vehicles_id GROUP BY v.id ORDER BY COUNT(*) DESC LIMIT 1"
294,433,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,SELECT Discount.name FROM Discount JOIN Renting_history ON Discount.id = Renting_history.discount_id GROUP BY Discount.id ORDER BY COUNT(*) DESC LIMIT 1,SELECT Discount.name FROM Discount JOIN Renting_history ON Discount.id = Renting_history.discount_id GROUP BY Discount.id ORDER BY COUNT(*) DESC LIMIT 1
295,434,vehicle_rent,vehicle_rent,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT D.name FROM Discount AS D JOIN Renting_history AS R ON D.id = R.discount_id GROUP BY D.id, D.name ORDER BY COUNT(R.id) DESC LIMIT 1","SELECT D.name FROM Discount AS D JOIN Renting_history AS R ON D.id = R.discount_id GROUP BY D.id, D.name ORDER BY COUNT(R.id) DESC LIMIT 1"
296,441,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT s.student_id, s.bio_data FROM Students s WHERE s.student_id IN ( SELECT student_id FROM Classes GROUP BY student_id HAVING COUNT(*) >= 2 ) OR s.student_id IN ( SELECT student_id FROM Detention GROUP BY student_id HAVING COUNT(*) < 2 )","SELECT DISTINCT s.student_id, s.bio_data FROM Students s WHERE s.student_id IN ( SELECT student_id FROM Classes GROUP BY student_id HAVING COUNT(*) >= 2 ) OR s.student_id IN ( SELECT student_id FROM Detention GROUP BY student_id HAVING COUNT(*) < 2 )"
297,442,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT S.student_id, S.bio_data FROM Students S WHERE S.student_id IN ( SELECT student_id FROM Classes GROUP BY student_id HAVING COUNT(*) >= 2 ) OR S.student_id IN ( SELECT student_id FROM Detention GROUP BY student_id HAVING COUNT(*) < 2 )","SELECT DISTINCT S.student_id, S.bio_data FROM Students S WHERE S.student_id IN ( SELECT student_id FROM Classes GROUP BY student_id HAVING COUNT(*) >= 2 ) OR S.student_id IN ( SELECT student_id FROM Detention GROUP BY student_id HAVING COUNT(*) < 2 )"
298,443,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id = T2.teacher_id WHERE T2.class_details LIKE '%data%' AND T1.teacher_id NOT IN ( SELECT DISTINCT T3.teacher_id FROM Classes AS T3 WHERE T3.class_details LIKE 'net%' ),SELECT DISTINCT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id = T2.teacher_id WHERE T2.class_details LIKE '%data%' AND T1.teacher_id NOT IN ( SELECT DISTINCT T3.teacher_id FROM Classes AS T3 WHERE T3.class_details LIKE 'net%' )
299,444,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT t.teacher_details FROM Teachers t WHERE t.teacher_id IN ( SELECT c.teacher_id FROM Classes c WHERE c.class_details LIKE '%data%' ) AND t.teacher_id NOT IN ( SELECT c.teacher_id FROM Classes c WHERE c.class_details LIKE 'net%' ),SELECT DISTINCT t.teacher_details FROM Teachers t WHERE t.teacher_id IN ( SELECT c.teacher_id FROM Classes c WHERE c.class_details LIKE '%data%' ) AND t.teacher_id NOT IN ( SELECT c.teacher_id FROM Classes c WHERE c.class_details LIKE 'net%' )
300,447,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.amount_of_loan, T2.date_of_loan FROM Students AS T1 JOIN Student_Loans AS T2 ON T1.student_id = T2.student_id WHERE T1.student_id IN ( SELECT student_id FROM Achievements GROUP BY student_id HAVING COUNT(*) >= 2 )","SELECT T2.amount_of_loan, T2.date_of_loan FROM Students AS T1 JOIN Student_Loans AS T2 ON T1.student_id = T2.student_id WHERE T1.student_id IN ( SELECT student_id FROM Achievements GROUP BY student_id HAVING COUNT(*) >= 2 )"
301,448,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT sl.amount_of_loan, sl.date_of_loan FROM Student_Loans sl WHERE sl.student_id IN ( SELECT student_id FROM Achievements GROUP BY student_id HAVING COUNT(*) >= 2 )","SELECT sl.amount_of_loan, sl.date_of_loan FROM Student_Loans sl WHERE sl.student_id IN ( SELECT student_id FROM Achievements GROUP BY student_id HAVING COUNT(*) >= 2 )"
302,449,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT t.teacher_id, t.teacher_details FROM Teachers AS t JOIN Classes AS c ON t.teacher_id = c.teacher_id GROUP BY t.teacher_id ORDER BY COUNT(c.class_id) DESC LIMIT 1","SELECT t.teacher_id, t.teacher_details FROM Teachers AS t JOIN Classes AS c ON t.teacher_id = c.teacher_id GROUP BY t.teacher_id ORDER BY COUNT(c.class_id) DESC LIMIT 1"
303,450,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.teacher_id, T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id = T2.teacher_id GROUP BY T1.teacher_id ORDER BY COUNT(T2.class_id) DESC LIMIT 1","SELECT T1.teacher_id, T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id = T2.teacher_id GROUP BY T1.teacher_id ORDER BY COUNT(T2.class_id) DESC LIMIT 1"
304,461,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT s.bio_data, s.student_details FROM Students s JOIN Behaviour_Monitoring bm ON s.student_id = bm.student_id WHERE bm.behaviour_monitoring_details IN ( SELECT behaviour_monitoring_details FROM Behaviour_Monitoring GROUP BY behaviour_monitoring_details HAVING COUNT(*) = 3 ) AND bm.behaviour_monitoring_details = ( SELECT behaviour_monitoring_details FROM Behaviour_Monitoring GROUP BY behaviour_monitoring_details ORDER BY COUNT(*) DESC LIMIT 1 )","SELECT DISTINCT s.bio_data, s.student_details FROM Students s JOIN Behaviour_Monitoring bm ON s.student_id = bm.student_id WHERE bm.behaviour_monitoring_details IN ( SELECT behaviour_monitoring_details FROM Behaviour_Monitoring GROUP BY behaviour_monitoring_details HAVING COUNT(*) = 3 ) AND bm.behaviour_monitoring_details = ( SELECT behaviour_monitoring_details FROM Behaviour_Monitoring GROUP BY behaviour_monitoring_details ORDER BY COUNT(*) DESC LIMIT 1 )"
305,462,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT S.bio_data, S.student_details FROM Students S JOIN Behaviour_Monitoring BM ON S.student_id = BM.student_id WHERE S.student_id IN ( SELECT student_id FROM Behaviour_Monitoring WHERE behaviour_monitoring_details = ( SELECT behaviour_monitoring_details FROM Behaviour_Monitoring GROUP BY behaviour_monitoring_details ORDER BY COUNT(*) DESC LIMIT 1 ) ) AND S.student_id IN ( SELECT student_id FROM Behaviour_Monitoring GROUP BY behaviour_monitoring_details HAVING COUNT(*) = 3 )","SELECT DISTINCT S.bio_data, S.student_details FROM Students S JOIN Behaviour_Monitoring BM ON S.student_id = BM.student_id WHERE S.student_id IN ( SELECT student_id FROM Behaviour_Monitoring WHERE behaviour_monitoring_details = ( SELECT behaviour_monitoring_details FROM Behaviour_Monitoring GROUP BY behaviour_monitoring_details ORDER BY COUNT(*) DESC LIMIT 1 ) ) AND S.student_id IN ( SELECT student_id FROM Behaviour_Monitoring GROUP BY behaviour_monitoring_details HAVING COUNT(*) = 3 )"
306,463,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,SELECT s.bio_data FROM Students s WHERE s.student_id IN ( SELECT bm.student_id FROM Behaviour_Monitoring bm GROUP BY bm.student_id HAVING COUNT(DISTINCT bm.behaviour_monitoring_details) = 1 AND bm.behaviour_monitoring_details = ( SELECT bm2.behaviour_monitoring_details FROM Behaviour_Monitoring bm2 GROUP BY bm2.behaviour_monitoring_details ORDER BY COUNT(*) DESC LIMIT 1 ) ),SELECT s.bio_data FROM Students s WHERE s.student_id IN ( SELECT bm.student_id FROM Behaviour_Monitoring bm GROUP BY bm.student_id HAVING COUNT(DISTINCT bm.behaviour_monitoring_details) = 1 AND bm.behaviour_monitoring_details = ( SELECT bm2.behaviour_monitoring_details FROM Behaviour_Monitoring bm2 GROUP BY bm2.behaviour_monitoring_details ORDER BY COUNT(*) DESC LIMIT 1 ) )
307,464,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.bio_data FROM Students AS T1 JOIN Behaviour_Monitoring AS T2 ON T1.student_id = T2.student_id WHERE T2.behaviour_monitoring_details = (SELECT T3.behaviour_monitoring_details FROM Behaviour_Monitoring AS T3 GROUP BY T3.behaviour_monitoring_details ORDER BY COUNT(*) DESC LIMIT 1),SELECT T1.bio_data FROM Students AS T1 JOIN Behaviour_Monitoring AS T2 ON T1.student_id = T2.student_id WHERE T2.behaviour_monitoring_details = (SELECT T3.behaviour_monitoring_details FROM Behaviour_Monitoring AS T3 GROUP BY T3.behaviour_monitoring_details ORDER BY COUNT(*) DESC LIMIT 1)
308,467,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT COUNT(DISTINCT T1.student_id) AS number, T1.event_type_code, T2.event_type_description FROM Student_Events AS T1 JOIN Ref_Event_Types AS T2 ON T1.event_type_code = T2.event_type_code GROUP BY T1.event_type_code ORDER BY COUNT(DISTINCT T1.student_id) DESC LIMIT 1","SELECT COUNT(DISTINCT T1.student_id) AS number, T1.event_type_code, T2.event_type_description FROM Student_Events AS T1 JOIN Ref_Event_Types AS T2 ON T1.event_type_code = T2.event_type_code GROUP BY T1.event_type_code ORDER BY COUNT(DISTINCT T1.student_id) DESC LIMIT 1"
309,468,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT COUNT(DISTINCT T1.student_id) AS number_of_students, T2.event_type_code, T2.event_type_description FROM Student_Events AS T1 JOIN Ref_Event_Types AS T2 ON T1.event_type_code = T2.event_type_code GROUP BY T1.event_type_code ORDER BY COUNT(DISTINCT T1.student_id) DESC LIMIT 1","SELECT COUNT(DISTINCT T1.student_id) AS number_of_students, T2.event_type_code, T2.event_type_description FROM Student_Events AS T1 JOIN Ref_Event_Types AS T2 ON T1.event_type_code = T2.event_type_code GROUP BY T1.event_type_code ORDER BY COUNT(DISTINCT T1.student_id) DESC LIMIT 1"
310,471,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,1,True,,claude-haiku-4-5-20251001,SELECT 0,SELECT 0
311,472,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT t1.teacher_id) FROM Teachers AS t1 JOIN Classes AS t2 ON t1.teacher_id = t2.teacher_id WHERE t2.student_id IN (SELECT s.student_id FROM Students AS s EXCEPT SELECT a.student_id FROM Achievements AS a),SELECT COUNT(DISTINCT t1.teacher_id) FROM Teachers AS t1 JOIN Classes AS t2 ON t1.teacher_id = t2.teacher_id WHERE t2.student_id IN (SELECT s.student_id FROM Students AS s EXCEPT SELECT a.student_id FROM Achievements AS a)
312,489,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT t1.detention_type_code, t1.detention_type_description FROM Ref_Detention_Type AS t1 WHERE t1.detention_type_code = (SELECT detention_type_code FROM Detention GROUP BY detention_type_code ORDER BY count(*) ASC LIMIT 1)","SELECT t1.detention_type_code, t1.detention_type_description FROM Ref_Detention_Type AS t1 WHERE t1.detention_type_code = (SELECT detention_type_code FROM Detention GROUP BY detention_type_code ORDER BY count(*) ASC LIMIT 1)"
313,490,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT t1.detention_type_code, t1.detention_type_description FROM Ref_Detention_Type AS t1 WHERE t1.detention_type_code = (SELECT detention_type_code FROM Detention GROUP BY detention_type_code ORDER BY COUNT(*) LIMIT 1)","SELECT t1.detention_type_code, t1.detention_type_description FROM Ref_Detention_Type AS t1 WHERE t1.detention_type_code = (SELECT detention_type_code FROM Detention GROUP BY detention_type_code ORDER BY COUNT(*) LIMIT 1)"
314,491,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT s.bio_data, s.student_details FROM Students s WHERE s.student_id IN ( SELECT sl.student_id FROM Student_Loans sl WHERE sl.amount_of_loan > (SELECT AVG(amount_of_loan) FROM Student_Loans) )","SELECT s.bio_data, s.student_details FROM Students s WHERE s.student_id IN ( SELECT sl.student_id FROM Student_Loans sl WHERE sl.amount_of_loan > (SELECT AVG(amount_of_loan) FROM Student_Loans) )"
315,492,cre_Students_Information_Systems,cre_Students_Information_Systems,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT s.bio_data, s.student_details FROM Students s JOIN Student_Loans sl ON s.student_id = sl.student_id WHERE sl.amount_of_loan > (SELECT AVG(amount_of_loan) FROM Student_Loans)","SELECT DISTINCT s.bio_data, s.student_details FROM Students s JOIN Student_Loans sl ON s.student_id = sl.student_id WHERE sl.amount_of_loan > (SELECT AVG(amount_of_loan) FROM Student_Loans)"
