pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,masked_sql,real_sql
251,88,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT C4 , C5 FROM T1 WHERE C4 > ( SELECT AVG(C4) FROM T1 )","SELECT product_price , product_color FROM Products WHERE product_price > ( SELECT AVG(product_price) FROM Products )"
252,89,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT C4, C5 FROM T1 WHERE C4 > ( SELECT AVG(C4) FROM T1 )","SELECT product_price, product_color FROM Products WHERE product_price > ( SELECT AVG(product_price) FROM Products )"
253,90,e_commerce,e_commerce,e_commerce,True,False,0,True,SELECT COUNT(C1) FROM T1 WHERE C5 = 'Not Sold',SELECT COUNT(product_id) FROM Products WHERE product_color = 'Not Sold'
254,91,e_commerce,e_commerce,e_commerce,True,False,0,True,SELECT COUNT(C1) FROM T1 WHERE C1 NOT IN (SELECT C8 FROM T2),SELECT COUNT(product_id) FROM Products WHERE product_id NOT IN (SELECT product_id FROM Order_Items)
255,92,e_commerce,e_commerce,e_commerce,True,False,0,True,SELECT COUNT(C1) FROM T1 WHERE C2 NOT IN (SELECT C8 FROM T2),SELECT COUNT(customer_id) FROM Customers WHERE gender_code NOT IN (SELECT payment_method_code FROM Customer_Payment_Methods)
256,93,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,SELECT count(*) FROM T1 WHERE C2 NOT IN (SELECT C2 FROM T1 WHERE C3 IS NOT NULL),SELECT count(*) FROM Customers WHERE payment_method_code NOT IN (SELECT payment_method_code FROM Customers WHERE customer_number IS NOT NULL)
257,106,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,"SELECT T2.C5 , T2.C6 , T2.C7 FROM T2 GROUP BY T2.C5 ORDER BY COUNT(T2.C5) LIMIT 1","SELECT Customers.customer_number , Customers.customer_name , Customers.customer_address FROM Customers GROUP BY Customers.customer_number ORDER BY COUNT(Customers.customer_number) LIMIT 1"
258,107,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,"SELECT T2.C5, T2.C6, T2.C7 FROM T2 WHERE T2.C3 IN (SELECT T3.C10 FROM T3 GROUP BY T3.C10 ORDER BY COUNT(T3.C10) ASC LIMIT 1)","SELECT Customers.payment_method_code, Customers.customer_number, Customers.customer_address FROM Customers WHERE Customers.customer_id IN (SELECT Customer_Orders.customer_id FROM Customer_Orders GROUP BY Customer_Orders.customer_id ORDER BY COUNT(Customer_Orders.customer_id) ASC LIMIT 1)"
259,118,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT C4 , C5 , C6 FROM T1 WHERE C2 < ( SELECT MAX(C2) FROM T1 )","SELECT product_color , product_size , product_description FROM Products WHERE parent_product_id < ( SELECT MAX(parent_product_id) FROM Products )"
260,119,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT C5 , C4 , C6 FROM T1 WHERE C3 < ( SELECT MAX(C3) FROM T1 )","SELECT product_size , product_color , product_description FROM Products WHERE product_price < ( SELECT MAX(product_price) FROM Products )"
261,125,bbc_channels,bbc_channels,bbc_channels,True,False,0,True,"SELECT T2.C7 , count(*) FROM T3 AS T1 JOIN T2 ON T1.C12 = T2.C6 GROUP BY T2.C7 ORDER BY count(*) DESC LIMIT 1","SELECT director.Name , count(*) FROM program AS channel JOIN director ON channel.Director_ID = director.Director_ID GROUP BY director.Name ORDER BY count(*) DESC LIMIT 1"
262,126,bbc_channels,bbc_channels,bbc_channels,True,False,0,True,"SELECT T2.C7, T2.C8 FROM T3 INNER JOIN T2 ON T3.C12 = T2.C6 INNER JOIN T1 ON T3.C13 = T1.C1 WHERE T3.C10 = ( SELECT MAX(C10) FROM T3 )","SELECT director.Name, director.Age FROM program INNER JOIN director ON program.Director_ID = director.Director_ID INNER JOIN channel ON program.Channel_ID = channel.Channel_ID WHERE program.Start_Year = ( SELECT MAX(Start_Year) FROM program )"
263,130,bbc_channels,bbc_channels,bbc_channels,True,False,0,True,SELECT COUNT(C9) FROM T3 WHERE C10 = 0,SELECT COUNT(Program_ID) FROM program WHERE Start_Year = 0
264,132,bbc_channels,bbc_channels,bbc_channels,True,False,0,True,"SELECT T1.C2, T1.C3 FROM T1 AS T1 JOIN T3 AS T3 ON T3.C13 = T1.C1 GROUP BY T1.C2, T1.C3 ORDER BY COUNT(T1.C2) DESC LIMIT 1","SELECT channel.Name, channel.Analogue_terrestrial_channel FROM channel AS channel JOIN program AS program ON program.Channel_ID = channel.Channel_ID GROUP BY channel.Name, channel.Analogue_terrestrial_channel ORDER BY COUNT(channel.Name) DESC LIMIT 1"
265,134,bbc_channels,bbc_channels,bbc_channels,True,False,0,True,SELECT T2.C7 FROM T3 AS T1 JOIN T2 ON T1.C12 = T2.C6 WHERE T1.C10 < 40 AND T1.C10 > 60,SELECT director.Name FROM program AS channel JOIN director ON channel.Director_ID = director.Director_ID WHERE channel.Start_Year < 40 AND channel.Start_Year > 60
266,181,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,"SELECT T1.C1, T1.C2 FROM T1 JOIN T3 ON T1.C1 = T3.C13 WHERE T3.C13 IN (SELECT C1 FROM T1 WHERE C2 = 'Jeff Gordon') OR T3.C13 IN (SELECT C1 FROM T1 GROUP BY C1 HAVING COUNT(C1) > 2)","SELECT vehicle.Vehicle_ID, vehicle.Model FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle_driver.Vehicle_ID IN (SELECT Vehicle_ID FROM vehicle WHERE Model = 'Jeff Gordon') OR vehicle_driver.Vehicle_ID IN (SELECT Vehicle_ID FROM vehicle GROUP BY Vehicle_ID HAVING COUNT(Vehicle_ID) > 2)"
267,182,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,"SELECT T2.C9 , T2.C10 FROM T3 AS T1 JOIN T2 ON T1.C13 = T2.C8 GROUP BY T1.C13 HAVING count(*) > 2 UNION SELECT T2.C9 , T2.C10 FROM T3 AS T1 JOIN T2 ON T1.C13 = T2.C8 WHERE T2.C9 = 'Jeff Gordon'","SELECT driver.Name , driver.Citizenship FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID GROUP BY vehicle.Vehicle_ID HAVING count(*) > 2 UNION SELECT driver.Name , driver.Citizenship FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID WHERE driver.Name = 'Jeff Gordon'"
268,191,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,SELECT COUNT(*) FROM T2 WHERE C9 NOT IN (SELECT C2 FROM T1),SELECT COUNT(*) FROM driver WHERE Name NOT IN (SELECT Model FROM vehicle)
269,192,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,SELECT count(*) FROM T1 WHERE C4 = 0,SELECT count(*) FROM vehicle WHERE Top_Speed = 0
270,251,customers_and_orders,vehicle_driver,vehicle_driver,False,False,0,True,SELECT T2.C9 FROM T2 INNER JOIN T3 ON T2.C8 = T3.C12 WHERE T3.C13 > ( SELECT AVG(C13) FROM T3 ),SELECT driver.Name FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE vehicle_driver.Vehicle_ID > ( SELECT AVG(Vehicle_ID) FROM vehicle_driver )
271,252,customers_and_orders,vehicle_driver,vehicle_driver,False,False,3,False,SELECT T2.C9 FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 WHERE T1.C5 > ( SELECT AVG(C5) FROM T1 WHERE C2 = 'Hardware' ),SELECT driver.Name FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE vehicle.Power > ( SELECT AVG(Power) FROM vehicle WHERE Model = 'Hardware' )
272,295,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,"SELECT T1.C1 , T1.C3 , T1.C4 , T1.C5 FROM T1 INNER JOIN T2 ON T1.C1 = T2.C8 GROUP BY T1.C1 ORDER BY COUNT(T2.C8) DESC LIMIT 1","SELECT Customers.customer_id , Customers.customer_number , Customers.customer_name , Customers.customer_phone FROM Customers INNER JOIN Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id GROUP BY Customers.customer_id ORDER BY COUNT(Customer_Orders.customer_id) DESC LIMIT 1"
273,296,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,"SELECT T1.C1, T1.C2, T1.C3, T1.C4 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C8 = T1.C1 GROUP BY T1.C1 ORDER BY count(*) DESC LIMIT 1","SELECT Customers.customer_id, Customers.address_id, Customers.customer_number, Customers.customer_name FROM Customers AS Customers JOIN Customer_Orders AS Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id GROUP BY Customers.customer_id ORDER BY count(*) DESC LIMIT 1"
274,301,customers_and_orders,e_commerce,e_commerce,False,False,0,True,SELECT count(*) FROM T1 WHERE C1 NOT IN (SELECT C8 FROM T2),SELECT count(*) FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Orders)
275,302,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,SELECT COUNT(*) FROM T1 WHERE C1 NOT IN (SELECT C8 FROM T2),SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Customer_Orders)
276,313,customers_and_orders,e_commerce,e_commerce,False,False,0,True,"SELECT T4.C18, T4.C15 FROM T4 WHERE T4.C17 > 3 OR T4.C16 IN (SELECT T2.C7 FROM T2 WHERE T2.C8 > 6)","SELECT Shipments.shipment_tracking_number, Shipments.shipment_id FROM Shipments WHERE Shipments.invoice_number > 3 OR Shipments.order_id IN (SELECT Orders.order_id FROM Orders WHERE Orders.customer_id > 6)"
277,314,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,"SELECT T3.C9, T2.C7 FROM T3 JOIN T2 ON T3.C10 = T2.C5 WHERE T3.C11 = 1 AND (T3.C9 > 6 OR T3.C10 > 3)","SELECT Order_Items.order_item_id, Customer_Orders.order_date FROM Order_Items JOIN Customer_Orders ON Order_Items.order_id = Customer_Orders.order_id WHERE Order_Items.product_id = 1 AND (Order_Items.order_item_id > 6 OR Order_Items.order_id > 3)"
278,337,region_building,region_building,region_building,True,False,0,True,SELECT T2.C8 FROM T1 AS T1 JOIN T2 ON T1.C2 = T2.C7 GROUP BY T2.C8 ORDER BY COUNT(T1.C1) DESC LIMIT 1,SELECT region.Name FROM building AS building JOIN region ON building.Region_ID = region.Region_ID GROUP BY region.Name ORDER BY COUNT(building.Building_ID) DESC LIMIT 1
279,338,region_building,region_building,region_building,True,False,0,True,"SELECT T2.C8, T2.C9 FROM T1 AS T1 JOIN T2 ON T1.C2 = T2.C7 GROUP BY T2.C8 ORDER BY COUNT(T1.C1) DESC LIMIT 1","SELECT region.Name, region.Capital FROM building AS building JOIN region ON building.Region_ID = region.Region_ID GROUP BY region.Name ORDER BY COUNT(building.Building_ID) DESC LIMIT 1"
280,365,government_shift,vehicle_rent,vehicle_rent,False,False,0,True,"SELECT T3.C9, T3.C10, T3.C11, T3.C12, T3.C13, T3.C14, T3.C15, T3.C16, T3.C17 FROM T3 JOIN T4 ON T3.C8 = T4.C21 JOIN T1 ON T4.C19 = T1.C1 WHERE T4.C20 = (SELECT C5 FROM T2 ORDER BY C5 DESC LIMIT 1)","SELECT Vehicles.name, Vehicles.Model_year, Vehicles.Type_of_powertrain, Vehicles.Combined_fuel_economy_rate, Vehicles.City_fuel_economy_rate, Vehicles.Highway_fuel_economy_rate, Vehicles.Cost_per_25_miles, Vehicles.Annual_fuel_cost, Vehicles.Notes FROM Vehicles JOIN Renting_history ON Vehicles.id = Renting_history.vehicles_id JOIN Customers ON Renting_history.customer_id = Customers.id WHERE Renting_history.discount_id = (SELECT id FROM Discount ORDER BY id DESC LIMIT 1)"
281,366,government_shift,customers_and_orders,customers_and_orders,False,False,0,True,"SELECT T1.C2, T1.C3, T1.C4, T1.C5, T1.C6 FROM T1 INNER JOIN ( SELECT T2.C8, COUNT(*) AS count FROM T2 GROUP BY T2.C8 ORDER BY count DESC LIMIT 1 ) AS T3 ON T1.C1 = T3.C8","SELECT Customers.customer_number, Customers.customer_name, Customers.customer_address, Customers.customer_phone, Customers.customer_email FROM Customers INNER JOIN ( SELECT Customer_Orders.customer_id, COUNT(*) AS count FROM Customer_Orders GROUP BY Customer_Orders.customer_id ORDER BY count DESC LIMIT 1 ) AS T3 ON Customers.customer_id = T3.customer_id"
282,367,government_shift,customers_and_orders,customers_and_orders,False,False,0,True,SELECT T1.C2 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C8 = T1.C1 GROUP BY T1.C2 ORDER BY COUNT(T1.C2) DESC LIMIT 1,SELECT Customers.customer_number FROM Customers AS Customers JOIN Customer_Orders AS Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id GROUP BY Customers.customer_number ORDER BY COUNT(Customers.customer_number) DESC LIMIT 1
283,368,government_shift,government_shift,government_shift,True,False,0,True,"SELECT T1.C2 , T1.C1 FROM T1 AS T1 JOIN T4 AS T4 ON T1.C1 = T4.C12 JOIN T2 AS T2 ON T4.C11 = T2.C3 GROUP BY T1.C1 ORDER BY COUNT(T2.C3) DESC LIMIT 1","SELECT Services.Service_Details , Services.Service_ID FROM Services AS Services JOIN Customer_Interactions AS Customer_Interactions ON Services.Service_ID = Customer_Interactions.Service_ID JOIN Customers AS Customers ON Customer_Interactions.Customer_ID = Customers.Customer_ID GROUP BY Services.Service_ID ORDER BY COUNT(Customers.Customer_ID) DESC LIMIT 1"
284,371,government_shift,customers_and_orders,customers_and_orders,False,False,0,True,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C2) LIMIT 1,SELECT customer_number FROM Customers GROUP BY customer_number ORDER BY COUNT(customer_number) LIMIT 1
285,372,government_shift,customers_and_orders,customers_and_orders,False,False,0,True,SELECT T1.C2 FROM T1 GROUP BY T1.C2 ORDER BY COUNT(T1.C2) ASC LIMIT 1,SELECT Customers.customer_number FROM Customers GROUP BY Customers.customer_number ORDER BY COUNT(Customers.customer_number) ASC LIMIT 1
286,377,government_shift,government_shift,government_shift,True,False,0,True,"SELECT T5.C16 FROM T5 JOIN T3 ON T5.C16 = T3.C5 JOIN T4 ON T3.C6 = T4.C11 WHERE T4.C13 = ""Hardy Kutch"" INTERSECT SELECT T5.C16 FROM T5 WHERE T5.C17 = ""good""","SELECT Analytical_Layer.Customers_and_Services_ID FROM Analytical_Layer JOIN Customers_and_Services ON Analytical_Layer.Customers_and_Services_ID = Customers_and_Services.Customers_and_Services_ID JOIN Customer_Interactions ON Customers_and_Services.Customer_ID = Customer_Interactions.Customer_ID WHERE Customer_Interactions.Status_Code = ""Hardy Kutch"" INTERSECT SELECT Analytical_Layer.Customers_and_Services_ID FROM Analytical_Layer WHERE Analytical_Layer.Pattern_Recognition = ""good"""
287,378,government_shift,government_shift,government_shift,True,False,0,True,"SELECT T4.C13 FROM T4 JOIN T2 ON T4.C11 = T2.C3 WHERE T2.C4 = ""Hardy Kutch"" INTERSECT SELECT T4.C13 FROM T4 WHERE T4.C14 = ""good""","SELECT Customer_Interactions.Status_Code FROM Customer_Interactions JOIN Customers ON Customer_Interactions.Customer_ID = Customers.Customer_ID WHERE Customers.Customer_Details = ""Hardy Kutch"" INTERSECT SELECT Customer_Interactions.Status_Code FROM Customer_Interactions WHERE Customer_Interactions.Services_and_Channels_Details = ""good"""
288,379,government_shift,government_shift,government_shift,True,False,2,True,SELECT T5.C16 FROM T5 JOIN T3 ON T5.C16 = T3.C5 JOIN T4 ON T3.C6 = T4.C11 WHERE T4.C13 = 'bad' AND T5.C16 IN ( SELECT T5.C16 FROM T5 JOIN T3 ON T5.C16 = T3.C5 JOIN T4 ON T3.C6 = T4.C11 WHERE T4.C14 = 'Hardy Kutch' ),SELECT Analytical_Layer.Customers_and_Services_ID FROM Analytical_Layer JOIN Customers_and_Services ON Analytical_Layer.Customers_and_Services_ID = Customers_and_Services.Customers_and_Services_ID JOIN Customer_Interactions ON Customers_and_Services.Customer_ID = Customer_Interactions.Customer_ID WHERE Customer_Interactions.Status_Code = 'bad' AND Analytical_Layer.Customers_and_Services_ID IN ( SELECT Analytical_Layer.Customers_and_Services_ID FROM Analytical_Layer JOIN Customers_and_Services ON Analytical_Layer.Customers_and_Services_ID = Customers_and_Services.Customers_and_Services_ID JOIN Customer_Interactions ON Customers_and_Services.Customer_ID = Customer_Interactions.Customer_ID WHERE Customer_Interactions.Services_and_Channels_Details = 'Hardy Kutch' )
289,380,government_shift,government_shift,government_shift,True,False,0,True,SELECT T3.C8 FROM T3 INNER JOIN T2 ON T3.C6 = T2.C3 INNER JOIN T1 ON T3.C7 = T1.C1 WHERE T1.C2 = 'Hardy Kutch' AND T3.C5 IN ( SELECT T4.C9 FROM T4 WHERE T4.C13 = 'bad' ),SELECT Customers_and_Services.Customers_and_Services_Details FROM Customers_and_Services INNER JOIN Customers ON Customers_and_Services.Customer_ID = Customers.Customer_ID INNER JOIN Services ON Customers_and_Services.Service_ID = Services.Service_ID WHERE Services.Service_Details = 'Hardy Kutch' AND Customers_and_Services.Customers_and_Services_ID IN ( SELECT Customer_Interactions.Customer_Interaction_ID FROM Customer_Interactions WHERE Customer_Interactions.Status_Code = 'bad' )
290,401,vehicle_rent,vehicle_driver,vehicle_driver,False,False,0,True,"SELECT T2.C9 , T1.C3 , T1.C6 FROM T1 AS T1 JOIN T3 AS T3 ON T1.C1 = T3.C13 JOIN T2 AS T2 ON T3.C12 = T2.C8 WHERE T1.C4 = 2013 OR T1.C4 = 2014","SELECT driver.Name , vehicle.Build_Year , vehicle.Builder FROM vehicle AS vehicle JOIN vehicle_driver AS vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver AS driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE vehicle.Top_Speed = 2013 OR vehicle.Top_Speed = 2014"
291,402,vehicle_rent,vehicle_driver,vehicle_driver,False,False,0,True,"SELECT T1.C2 , T2.C9 , T1.C5 FROM T1 AS T1 JOIN T3 AS T3 ON T1.C1 = T3.C13 JOIN T2 AS T2 ON T3.C12 = T2.C8 WHERE T1.C4 = 2013 OR T1.C4 = 2014","SELECT vehicle.Model , driver.Name , vehicle.Power FROM vehicle AS vehicle JOIN vehicle_driver AS vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver AS driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE vehicle.Top_Speed = 2013 OR vehicle.Top_Speed = 2014"
292,429,vehicle_rent,vehicle_rent,vehicle_rent,True,False,0,True,"SELECT T3.C9, T3.C10 FROM T4 AS T1 JOIN T3 ON T1.C21 = T3.C8 JOIN T2 ON T1.C20 = T2.C5 GROUP BY T3.C8 ORDER BY COUNT(T1.C18) DESC LIMIT 1","SELECT Vehicles.name, Vehicles.Model_year FROM Renting_history AS Customers JOIN Vehicles ON Customers.vehicles_id = Vehicles.id JOIN Discount ON Customers.discount_id = Discount.id GROUP BY Vehicles.id ORDER BY COUNT(Customers.id) DESC LIMIT 1"
293,430,vehicle_rent,vehicle_rent,vehicle_rent,True,False,0,True,"SELECT T3.C9, T3.C10 FROM T4 INNER JOIN T3 ON T4.C21 = T3.C8 GROUP BY T3.C8 ORDER BY COUNT(T4.C18) DESC LIMIT 1","SELECT Vehicles.name, Vehicles.Model_year FROM Renting_history INNER JOIN Vehicles ON Renting_history.vehicles_id = Vehicles.id GROUP BY Vehicles.id ORDER BY COUNT(Renting_history.id) DESC LIMIT 1"
294,433,vehicle_rent,vehicle_rent,vehicle_rent,True,False,0,True,SELECT T2.C6 FROM T4 AS T1 JOIN T2 ON T1.C20 = T2.C5 GROUP BY T2.C6 ORDER BY COUNT(T1.C18) DESC LIMIT 1,SELECT Discount.name FROM Renting_history AS Customers JOIN Discount ON Customers.discount_id = Discount.id GROUP BY Discount.name ORDER BY COUNT(Customers.id) DESC LIMIT 1
295,434,vehicle_rent,vehicle_rent,vehicle_rent,True,False,0,True,SELECT T3.C9 FROM T4 AS T1 JOIN T3 AS T2 ON T1.C21 = T2.C8 JOIN T2 AS T3 ON T1.C20 = T3.C5 GROUP BY T3.C9 ORDER BY COUNT(T3.C9) DESC LIMIT 1,SELECT Vehicles.name FROM Renting_history AS Customers JOIN Vehicles AS Discount ON Customers.vehicles_id = Discount.id JOIN Discount AS Vehicles ON Customers.discount_id = Vehicles.id GROUP BY Vehicles.name ORDER BY COUNT(Vehicles.name) DESC LIMIT 1
296,441,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,1,True,"SELECT T11.C42, T11.C41 FROM T11 WHERE T11.C41 IN ( SELECT T11.C41 FROM T11 GROUP BY T11.C41 HAVING COUNT(T11.C41) >= 2 ) INTERSECT SELECT T11.C42, T11.C41 FROM T11 WHERE T11.C43 < 2","SELECT Achievements.achievement_type_code, Achievements.achievement_id FROM Achievements WHERE Achievements.achievement_id IN ( SELECT Achievements.achievement_id FROM Achievements GROUP BY Achievements.achievement_id HAVING COUNT(Achievements.achievement_id) >= 2 ) INTERSECT SELECT Achievements.achievement_type_code, Achievements.achievement_id FROM Achievements WHERE Achievements.student_id < 2"
297,442,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T11.C42 , T11.C41 FROM T11 WHERE T11.C41 IN (SELECT T3.C8 FROM T3 GROUP BY T3.C8 HAVING COUNT(*) >= 2) INTERSECT SELECT T11.C42 , T11.C41 FROM T11 WHERE T11.C43 < 2","SELECT Achievements.achievement_type_code , Achievements.achievement_id FROM Achievements WHERE Achievements.achievement_id IN (SELECT Behaviour_Monitoring.behaviour_monitoring_id FROM Behaviour_Monitoring GROUP BY Behaviour_Monitoring.behaviour_monitoring_id HAVING COUNT(*) >= 2) INTERSECT SELECT Achievements.achievement_type_code , Achievements.achievement_id FROM Achievements WHERE Achievements.student_id < 2"
298,443,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T5.C17, T5.C18, T5.C19, T5.C20, T5.C21 FROM T5 JOIN T3 ON T5.C18 = T3.C7 JOIN T1 ON T3.C7 = T1.C1 WHERE T3.C9 LIKE '%data%' AND T3.C9 NOT LIKE 'net%'","SELECT Achievements.achievement_type_code, Achievements.student_id, Achievements.date_achievement, Achievements.achievement_details, Achievements.other_details FROM Achievements JOIN Classes ON Achievements.student_id = Classes.student_id JOIN Students ON Classes.student_id = Students.student_id WHERE Classes.class_details LIKE '%data%' AND Classes.class_details NOT LIKE 'net%'"
299,444,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,SELECT T1.C2 FROM T1 JOIN T3 ON T1.C1 = T3.C7 JOIN T2 ON T3.C8 = T2.C4 WHERE T3.C9 LIKE '%data%' AND T3.C9 NOT LIKE 'net%',SELECT Students.bio_data FROM Students JOIN Classes ON Students.student_id = Classes.student_id JOIN Teachers ON Classes.teacher_id = Teachers.teacher_id WHERE Classes.class_details LIKE '%data%' AND Classes.class_details NOT LIKE 'net%'
300,447,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T4.C13 , T4.C12 FROM T4 JOIN T1 ON T4.C11 = T1.C1 GROUP BY T1.C1 HAVING Count(*) >= 2","SELECT Student_Loans.amount_of_loan , Student_Loans.date_of_loan FROM Student_Loans JOIN Students ON Student_Loans.student_id = Students.student_id GROUP BY Students.student_id HAVING Count(*) >= 2"
301,448,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T2.C5, T2.C6 FROM T2 INNER JOIN T1 ON T2.C5 = T1.C1 GROUP BY T2.C5 HAVING COUNT(T2.C5) >= 2","SELECT Transcripts.student_id, Transcripts.date_of_transcript FROM Transcripts INNER JOIN Students ON Transcripts.student_id = Students.student_id GROUP BY Transcripts.student_id HAVING COUNT(Transcripts.student_id) >= 2"
302,449,cre_Students_Information_Systems,vehicle_driver,vehicle_driver,False,False,0,True,"SELECT T2.C9 , T2.C8 FROM T3 AS T1 JOIN T2 ON T1.C13 = T2.C8 GROUP BY T2.C8 ORDER BY COUNT(*) DESC LIMIT 1","SELECT driver.Name , driver.Driver_ID FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID GROUP BY driver.Driver_ID ORDER BY COUNT(*) DESC LIMIT 1"
303,450,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T3.C9 , T1.C1 FROM T1 AS T1 JOIN T4 AS T4 ON T1.C1 = T4.C11 JOIN T3 AS T3 ON T3.C8 = T4.C12 GROUP BY T1.C1 ORDER BY COUNT(T1.C1) DESC LIMIT 1","SELECT Teachers.teacher_details , Students.student_id FROM Students AS Students JOIN Classes AS Classes ON Students.student_id = Classes.student_id JOIN Teachers AS Teachers ON Teachers.teacher_id = Classes.teacher_id GROUP BY Students.student_id ORDER BY COUNT(Students.student_id) DESC LIMIT 1"
304,461,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T1.C2, T1.C3, T2.C6, T2.C7 FROM T1 JOIN T2 ON T2.C5 = T1.C1 JOIN T3 ON T3.C9 = T1.C1 WHERE T2.C6 IN ( SELECT C6 FROM T2 GROUP BY C6 ORDER BY COUNT(C6) DESC LIMIT 1 ) AND T2.C6 IN ( SELECT C6 FROM T2 WHERE C5 = 3 GROUP BY C6 )","SELECT Students.bio_data, Students.student_details, Transcripts.date_of_transcript, Transcripts.transcript_details FROM Students JOIN Transcripts ON Transcripts.student_id = Students.student_id JOIN Behaviour_Monitoring ON Behaviour_Monitoring.student_id = Students.student_id WHERE Transcripts.date_of_transcript IN ( SELECT date_of_transcript FROM Transcripts GROUP BY date_of_transcript ORDER BY COUNT(date_of_transcript) DESC LIMIT 1 ) AND Transcripts.date_of_transcript IN ( SELECT date_of_transcript FROM Transcripts WHERE student_id = 3 GROUP BY date_of_transcript )"
305,462,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,1,True,"SELECT T6.C22 , T6.C23 , T6.C24 , T6.C25 , T6.C26 FROM T6 JOIN T1 ON T6.C23 = T1.C1 WHERE T6.C23 IN ( SELECT T6.C23 FROM T6 GROUP BY T6.C23 ORDER BY COUNT(T6.C23) DESC LIMIT 1 ) INTERSECT SELECT T6.C22 , T6.C23 , T6.C24 , T6.C25 , T6.C26 FROM T6 JOIN T1 ON T6.C23 = T1.C1 WHERE T6.C23 IN ( SELECT T6.C23 FROM T6 JOIN T1 ON T6.C23 = T1.C1 JOIN T2 ON T1.C1 = T2.C5 GROUP BY T6.C23 ORDER BY COUNT(T6.C23) DESC LIMIT 1 )","SELECT Achievements.achievement_type_code , Achievements.student_id , Achievements.date_achievement , Achievements.achievement_details , Achievements.other_details FROM Achievements JOIN Students ON Achievements.student_id = Students.student_id WHERE Achievements.student_id IN ( SELECT Achievements.student_id FROM Achievements GROUP BY Achievements.student_id ORDER BY COUNT(Achievements.student_id) DESC LIMIT 1 ) INTERSECT SELECT Achievements.achievement_type_code , Achievements.student_id , Achievements.date_achievement , Achievements.achievement_details , Achievements.other_details FROM Achievements JOIN Students ON Achievements.student_id = Students.student_id WHERE Achievements.student_id IN ( SELECT Achievements.student_id FROM Achievements JOIN Students ON Achievements.student_id = Students.student_id JOIN Transcripts ON Students.student_id = Transcripts.student_id GROUP BY Achievements.student_id ORDER BY COUNT(Achievements.student_id) DESC LIMIT 1 )"
