pos,test_idx,difficulty,category,exec_success_runtime,pred_sql,gold_sql
299,444,extra,extra_clause,True,SELECT DISTINCT t10.* FROM Teachers AS t10 JOIN Classes AS t12_data ON t12_data.teacher_id = t10.teacher_id JOIN Students AS t1_data ON t1_data.student_id = t12_data.student_id WHERE t1_data.bio_data ,SELECT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id WHERE T2.class_details LIKE '%data%' EXCEPT SELECT T1.teacher_details FROM Teachers AS T1 JOIN Class
300,447,extra,wrong_column,True,"SELECT Student_Loans.amount_of_loan, Student_Loans.date_of_loan FROM Students JOIN Achievements ON Achievements.student_id = Students.student_id JOIN Student_Loans ON Student_Loans.student_id = Studen","SELECT amount_of_loan ,  date_of_loan FROM Student_Loans WHERE student_id IN ( SELECT student_id FROM Achievements GROUP BY student_id HAVING count(*)  >=  2 )"
301,448,extra,wrong_column,True,"SELECT Student_Loans.amount_of_loan, Student_Loans.date_of_loan FROM Students JOIN Student_Loans ON Student_Loans.student_id = Students.student_id JOIN Achievements ON Achievements.student_id = Studen","SELECT amount_of_loan ,  date_of_loan FROM Student_Loans WHERE student_id IN ( SELECT student_id FROM Achievements GROUP BY student_id HAVING count(*)  >=  2 )"
302,449,extra,wrong_column,True,"SELECT t12.class_details, t10.teacher_id FROM Classes AS t12 JOIN Teachers AS t10 ON t12.teacher_id = t10.teacher_id GROUP BY t10.teacher_id, t12.class_details ORDER BY COUNT(*) DESC LIMIT 1","SELECT T1.teacher_details ,  T1.teacher_id FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id GROUP BY T1.teacher_id ORDER BY count(*) DESC LIMIT 1"
303,450,extra,wrong_column,True,"SELECT Classes.class_details, Teachers.teacher_id FROM Teachers JOIN Classes ON Classes.teacher_id = Teachers.teacher_id GROUP BY Teachers.teacher_id, Classes.class_details ORDER BY COUNT(*) DESC LIMI","SELECT T1.teacher_details ,  T1.teacher_id FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id GROUP BY T1.teacher_id ORDER BY count(*) DESC LIMIT 1"
304,461,extra,extra_clause,True,"SELECT DISTINCT t1.bio_data, t12.class_details FROM Behaviour_Monitoring AS t3 JOIN Students AS t1 ON t3.student_id = t1.student_id JOIN Classes AS t12 ON t12.student_id = t1.student_id WHERE t3.behav","SELECT T1.bio_data ,  T1.student_details FROM Students AS T1 JOIN Behaviour_Monitoring AS T2 ON T1.student_id  =  T2.student_id WHERE T2.behaviour_monitoring_details IN ( SELECT behaviour_monitoring_d"
305,462,extra,missing_clause,True,"SELECT Students.bio_data, Classes.class_details FROM Students JOIN Classes ON Classes.student_id = Students.student_id WHERE Classes.teacher_id IN ( SELECT teacher_id FROM Classes GROUP BY teacher_id ","SELECT T1.bio_data ,  T1.student_details FROM Students AS T1 JOIN Behaviour_Monitoring AS T2 ON T1.student_id  =  T2.student_id WHERE T2.behaviour_monitoring_details IN ( SELECT behaviour_monitoring_d"
306,463,extra,extra_clause,True,"SELECT Students.student_id, Students.bio_data, Students.student_details FROM Students JOIN Behaviour_Monitoring ON Behaviour_Monitoring.student_id = Students.student_id GROUP BY Students.student_id, S",SELECT T1.bio_data FROM Students AS T1 JOIN Behaviour_Monitoring AS T2 ON T1.student_id  =  T2.student_id WHERE T2.behaviour_monitoring_details IN ( SELECT behaviour_monitoring_details FROM Behaviour_
307,464,extra,wrong_table,True,SELECT Students.bio_data FROM Students JOIN Classes ON Classes.student_id = Students.student_id WHERE Classes.class_details = ( SELECT Classes.class_details FROM Classes GROUP BY Classes.class_details,select t1.bio_data from students as t1 join behaviour_monitoring as t2 on t1.student_id  =  t2.student_id where t2.behaviour_monitoring_details in ( select behaviour_monitoring_details from behaviour_
308,467,extra,wrong_table,True,"SELECT COUNT(*) AS number, Ref_Event_Types.event_type_description AS event_type, Classes.class_details AS description FROM Student_Events JOIN Ref_Event_Types ON Student_Events.event_type_code = Ref_E","SELECT count(*) ,  T2.event_type_code ,  T3.event_type_description FROM Students AS T1 JOIN Student_Events AS T2 ON T1.student_id  =  T2.student_id JOIN Ref_Event_Types AS T3 ON T2.event_type_code  = "
309,468,extra,extra_clause,True,"SELECT COUNT(DISTINCT Students.student_details) AS num_students, Ref_Event_Types.event_type_code AS event_type_code, Ref_Event_Types.event_type_description AS event_type_description FROM Student_Event","SELECT count(*) ,  T2.event_type_code ,  T3.event_type_description FROM Students AS T1 JOIN Student_Events AS T2 ON T1.student_id  =  T2.student_id JOIN Ref_Event_Types AS T3 ON T2.event_type_code  = "
310,471,extra,wrong_table,True,SELECT COUNT(DISTINCT Classes.teacher_id) FROM Student_Loans JOIN Classes ON Student_Loans.student_id = Classes.student_id LEFT JOIN Achievements ON Student_Loans.student_id = Achievements.student_id ,SELECT count(DISTINCT T1.teacher_id) FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id WHERE T2.student_id NOT IN ( SELECT student_id FROM Achievements )
311,472,extra,wrong_column,True,SELECT COUNT(DISTINCT t10.teacher_id) FROM Teachers AS t10 JOIN Classes AS t12 ON t12.teacher_id = t10.teacher_id JOIN Students AS s ON s.student_id = t12.student_id WHERE s.student_id NOT IN ( SELECT,SELECT count(DISTINCT T1.teacher_id) FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id WHERE T2.student_id NOT IN ( SELECT student_id FROM Achievements )
312,489,extra,wrong_column,True,"SELECT t5.event_type_code, t5.event_type_description FROM Detention AS t14 JOIN Ref_Detention_Type AS t8 ON t14.detention_type_code = t8.detention_type_code JOIN Ref_Event_Types AS t5 ON t14.detention","SELECT T1.detention_type_code ,  T2.detention_type_description FROM Detention AS T1 JOIN Ref_Detention_Type AS T2 ON T1.detention_type_code  =  T2.detention_type_code GROUP BY T1.detention_type_code O"
313,490,extra,wrong_column,True,"SELECT t5.event_type_code, t5.event_type_description, t14.detention_summary FROM Detention AS t14 JOIN Ref_Detention_Type AS t8 ON t14.detention_type_code = t8.detention_type_code JOIN Ref_Event_Types","SELECT T1.detention_type_code ,  T2.detention_type_description FROM Detention AS T1 JOIN Ref_Detention_Type AS T2 ON T1.detention_type_code  =  T2.detention_type_code GROUP BY T1.detention_type_code O"
314,491,extra,wrong_table,True,"SELECT Students.bio_data, Classes.class_details FROM Classes JOIN Students ON Classes.student_id = Students.student_id WHERE Classes.teacher_id > (SELECT AVG(teacher_id) FROM Classes)","SELECT T1.bio_data ,  T1.student_details FROM Students AS T1 JOIN Student_Loans AS T2 ON T1.student_id  =  T2.student_id WHERE T2.amount_of_loan  >  ( SELECT avg(amount_of_loan) FROM Student_Loans )"
315,492,extra,wrong_table,True,"SELECT Students.bio_data, Classes.class_details FROM Students JOIN Classes ON Classes.student_id = Students.student_id WHERE Classes.teacher_id > (SELECT AVG(teacher_id) FROM Classes)","SELECT T1.bio_data ,  T1.student_details FROM Students AS T1 JOIN Student_Loans AS T2 ON T1.student_id  =  T2.student_id WHERE T2.amount_of_loan  >  ( SELECT avg(amount_of_loan) FROM Student_Loans )"
316,499,extra,extra_clause,True,"SELECT DISTINCT Teachers.teacher_id, Teachers.teacher_details FROM Classes JOIN Teachers ON Classes.teacher_id = Teachers.teacher_id WHERE Classes.student_id = ( SELECT Transcripts.student_id FROM Tra",SELECT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id JOIN Transcripts AS T3 ON T2.student_id  =  T3.student_id ORDER BY T3.date_of_transcript ASC LIMIT 1
317,500,extra,missing_clause,True,"SELECT DISTINCT Teachers.teacher_details, Classes.class_details FROM Transcripts JOIN Classes ON Classes.student_id = Transcripts.student_id JOIN Teachers ON Teachers.teacher_id = Classes.teacher_id W",SELECT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id JOIN Transcripts AS T3 ON T2.student_id  =  T3.student_id ORDER BY T3.date_of_transcript ASC LIMIT 1
318,507,extra,wrong_table,True,"SELECT Ref_Event_Types.event_type_code, Ref_Event_Types.event_type_description FROM Student_Events JOIN Ref_Event_Types ON Student_Events.event_type_code = Ref_Event_Types.event_type_code GROUP BY Ref","SELECT T1.address_type_code ,  T2.address_type_description FROM Students_Addresses AS T1 JOIN Ref_Address_Types AS T2 WHERE T1.address_type_code  =  T2.address_type_code GROUP BY T1.address_type_code "
319,508,extra,wrong_table,True,"SELECT Ref_Event_Types.event_type_code, Ref_Event_Types.event_type_description FROM Student_Events JOIN Ref_Event_Types ON Student_Events.event_type_code = Ref_Event_Types.event_type_code GROUP BY Ref","SELECT T1.address_type_code ,  T2.address_type_description FROM Students_Addresses AS T1 JOIN Ref_Address_Types AS T2 WHERE T1.address_type_code  =  T2.address_type_code GROUP BY T1.address_type_code "
